Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
lysosome localization (GO:0032418),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,HDAC6,GO_Biological_Process_2018
negative regulation of lymphocyte proliferation (GO:0050672),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,CEBPB,GO_Biological_Process_2018
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,EIF4G1,GO_Biological_Process_2018
amino acid transmembrane transport (GO:0003333),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,SLC38A1,GO_Biological_Process_2018
striated muscle tissue development (GO:0014706),1/29,0.4468993340247423,0.5141766749968215,0,0,1.7341368309110246,1.3967118041978968,MYL6B,GO_Biological_Process_2018
regulation of actin cytoskeleton organization (GO:0032956),2/75,0.4492433561133725,0.5164066582242697,0,0,1.330539085394943,1.0646847922514773,PDGFA;GPM6B,GO_Biological_Process_2018
cAMP-mediated signaling (GO:0019933),2/75,0.4492433561133725,0.5164066582242697,0,0,1.330539085394943,1.0646847922514773,PDE3A;AHR,GO_Biological_Process_2018
peptidyl-serine modification (GO:0018209),4/170,0.4504098506793818,0.5175138013449331,0,0,1.1704819277108434,0.9335732620386302,PRKDC;CDK2;TOP1;TAF1,GO_Biological_Process_2018
cellular calcium ion homeostasis (GO:0006874),3/123,0.4538725281789696,0.521257032588212,0,0,1.214214463840399,0.9591552322253596,CD40;TRPC6;PML,GO_Biological_Process_2018
positive regulation of JNK cascade (GO:0046330),2/76,0.456018003370961,0.5232649856986363,0,0,1.3124915960736856,1.0305985743300603,TRAF6;HRAS,GO_Biological_Process_2018
regulation of actin cytoskeleton reorganization (GO:2000249),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,HRAS,GO_Biological_Process_2018
smoothened signaling pathway (GO:0007224),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,GLI2,GO_Biological_Process_2018
regulation of cell migration involved in sprouting angiogenesis (GO:0090049),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,KLF4,GO_Biological_Process_2018
hippo signaling (GO:0035329),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,TJP1,GO_Biological_Process_2018
connective tissue development (GO:0061448),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,XBP1,GO_Biological_Process_2018
cellular response to cAMP (GO:0071320),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,AHR,GO_Biological_Process_2018
bile acid and bile salt transport (GO:0015721),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,RXRA,GO_Biological_Process_2018
negative regulation of secretion by cell (GO:1903531),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,LIF,GO_Biological_Process_2018
positive regulation of phospholipase C activity (GO:0010863),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,ESR1,GO_Biological_Process_2018
phosphatidylinositol 3-kinase signaling (GO:0014065),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,PIK3R1,GO_Biological_Process_2018
regulation of blood coagulation (GO:0030193),1/30,0.4580881682265468,0.5232649856986363,0,0,1.6742534439976042,1.3070789591387215,SYK,GO_Biological_Process_2018
positive regulation of ubiquitin-protein transferase activity (GO:0051443),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,BMI1,GO_Biological_Process_2018
regulation of ubiquitin-protein transferase activity (GO:0051438),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,BMI1,GO_Biological_Process_2018
alpha-amino acid metabolic process (GO:1901605),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,STAT5B,GO_Biological_Process_2018
regulation of glucose import (GO:0046324),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,PIK3R1,GO_Biological_Process_2018
secondary alcohol metabolic process (GO:1902652),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,RXRA,GO_Biological_Process_2018
skeletal system morphogenesis (GO:0048705),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,RARG,GO_Biological_Process_2018
zinc ion homeostasis (GO:0055069),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,LCK,GO_Biological_Process_2018
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,BRCA1,GO_Biological_Process_2018
regulation of protein autophosphorylation (GO:0031952),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,PDGFA,GO_Biological_Process_2018
positive regulation of interleukin-1 beta production (GO:0032731),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,EGR1,GO_Biological_Process_2018
cellular zinc ion homeostasis (GO:0006882),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,LCK,GO_Biological_Process_2018
lysosome organization (GO:0007040),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,VPS11,GO_Biological_Process_2018
regulation of cytokine secretion (GO:0050707),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,FOXP1,GO_Biological_Process_2018
sarcomere organization (GO:0045214),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,ANKRD1,GO_Biological_Process_2018
positive regulation of bone mineralization (GO:0030501),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,GPM6B,GO_Biological_Process_2018
gene silencing by miRNA (GO:0035195),1/31,0.4690512086516094,0.5319139812301618,0,0,1.618362282878412,1.2251703711388575,STAT3,GO_Biological_Process_2018
positive regulation of translation (GO:0045727),2/78,0.4694219260679541,0.5319139812301618,0,0,1.277821419219691,0.966356646972054,HNRNPD;SOX4,GO_Biological_Process_2018
negative regulation of cell communication (GO:0010648),2/78,0.4694219260679541,0.5319139812301618,0,0,1.277821419219691,0.966356646972054,LIF;RAF1,GO_Biological_Process_2018
response to calcium ion (GO:0051592),2/79,0.4760496131687708,0.538944068289378,0,0,1.261161723848291,0.9360761030638411,MEF2A;KCNH1,GO_Biological_Process_2018
cell-cell junction assembly (GO:0007043),2/79,0.4760496131687708,0.538944068289378,0,0,1.261161723848291,0.9360761030638411,TJP1;GJA1,GO_Biological_Process_2018
oxoacid metabolic process (GO:0043436),1/32,0.4797930006201983,0.5416333967821322,0,0,1.566077003121748,1.1501277604452589,PPA1,GO_Biological_Process_2018
positive regulation of TOR signaling (GO:0032008),1/32,0.4797930006201983,0.5416333967821322,0,0,1.566077003121748,1.1501277604452589,HDAC3,GO_Biological_Process_2018
activation of adenylate cyclase activity (GO:0007190),1/32,0.4797930006201983,0.5416333967821322,0,0,1.566077003121748,1.1501277604452589,RAF1,GO_Biological_Process_2018
mitochondrial transmembrane transport (GO:1990542),1/32,0.4797930006201983,0.5416333967821322,0,0,1.566077003121748,1.1501277604452589,NDUFA13,GO_Biological_Process_2018
endodermal cell differentiation (GO:0035987),1/32,0.4797930006201983,0.5416333967821322,0,0,1.566077003121748,1.1501277604452589,ITGA7,GO_Biological_Process_2018
G2 DNA damage checkpoint (GO:0031572),1/32,0.4797930006201983,0.5416333967821322,0,0,1.566077003121748,1.1501277604452589,BRCA1,GO_Biological_Process_2018
regulation of protein processing (GO:0070613),3/128,0.4799148564808283,0.5416333967821322,0,0,1.1653466334164588,0.8555352374498216,C4B;C3;C2,GO_Biological_Process_2018
"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",2/80,0.4826268111069552,0.5439704314735169,0,0,1.2449292001530807,0.9069453283675688,KIF3B;KIF3A,GO_Biological_Process_2018
positive regulation of stress-activated MAPK cascade (GO:0032874),2/80,0.4826268111069552,0.5439704314735169,0,0,1.2449292001530807,0.9069453283675688,TGFB2;HRAS,GO_Biological_Process_2018
regulation of hydrolase activity (GO:0051336),2/80,0.4826268111069552,0.5439704314735169,0,0,1.2449292001530807,0.9069453283675688,FGD4;PTK2,GO_Biological_Process_2018
epidermis development (GO:0008544),2/81,0.4891528518834517,0.5489922156926624,0,0,1.2291076264248375,0.8789105983821104,HDAC2;HDAC1,GO_Biological_Process_2018
protein catabolic process (GO:0030163),2/81,0.4891528518834517,0.5489922156926624,0,0,1.2291076264248375,0.8789105983821104,PSMB4;PSMB8,GO_Biological_Process_2018
protein glycosylation (GO:0006486),3/130,0.4901685163632847,0.5489922156926624,0,0,1.1468769022326075,0.8177301539048265,B3GNT8;B3GNT2;OGT,GO_Biological_Process_2018
positive regulation of adenylate cyclase activity (GO:0045762),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,RAF1,GO_Biological_Process_2018
activation of MAPKK activity (GO:0000186),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,RAF1,GO_Biological_Process_2018
positive regulation of cell-cell adhesion (GO:0022409),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,FLOT1,GO_Biological_Process_2018
positive regulation of cytokine-mediated signaling pathway (GO:0001961),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,HIF1A,GO_Biological_Process_2018
neural tube closure (GO:0001843),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,TGFB2,GO_Biological_Process_2018
stem cell differentiation (GO:0048863),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,TGFB2,GO_Biological_Process_2018
positive regulation of calcium ion transport (GO:0051928),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,TRPC6,GO_Biological_Process_2018
regulation of cell-substrate adhesion (GO:0010810),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,PTK2,GO_Biological_Process_2018
response to exogenous dsRNA (GO:0043330),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,FLOT1,GO_Biological_Process_2018
exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay (GO:0043928),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,DCP1A,GO_Biological_Process_2018
positive regulation of biomineral tissue development (GO:0070169),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,GPM6B,GO_Biological_Process_2018
regulation of intracellular protein transport (GO:0033157),1/33,0.4903179985341538,0.5489922156926624,0,0,1.517059553349876,1.081210045466474,ICE1,GO_Biological_Process_2018
negative regulation of cellular metabolic process (GO:0031324),1/34,0.5006305670570461,0.559554147193756,0,0,1.4710128581096322,1.017774439478913,BRCA1,GO_Biological_Process_2018
negative regulation of T cell activation (GO:0050868),1/34,0.5006305670570461,0.559554147193756,0,0,1.4710128581096322,1.017774439478913,CEBPB,GO_Biological_Process_2018
regulation of interleukin-1 beta secretion (GO:0050706),1/34,0.5006305670570461,0.559554147193756,0,0,1.4710128581096322,1.017774439478913,FOXP1,GO_Biological_Process_2018
response to glucagon (GO:0033762),1/34,0.5006305670570461,0.559554147193756,0,0,1.4710128581096322,1.017774439478913,CREB1,GO_Biological_Process_2018
negative regulation of signaling (GO:0023057),2/83,0.5020490255055682,0.5606471127300005,0,0,1.1986364473926665,0.825929438271298,LIF;RAF1,GO_Biological_Process_2018
negative regulation of neuron death (GO:1901215),2/83,0.5020490255055682,0.5606471127300005,0,0,1.1986364473926665,0.825929438271298,TP73;EIF4G1,GO_Biological_Process_2018
regulation of mitotic nuclear division (GO:0007088),2/84,0.508418052954176,0.5675105020913938,0,0,1.1839582574930227,0.800890020669871,SMC3;SMC1A,GO_Biological_Process_2018
activation of protein kinase activity (GO:0032147),5/233,0.5086930379204347,0.5675685144706298,0,0,1.0645033636723389,0.7195090149167881,TGFB2;TRAF6;TAB2;RPS27A;RAF1,GO_Biological_Process_2018
lipid phosphorylation (GO:0046834),1/35,0.5107349833333886,0.5678551911679659,0,0,1.4276747920011676,0.9592610415067327,PIK3R1,GO_Biological_Process_2018
"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",1/35,0.5107349833333886,0.5678551911679659,0,0,1.4276747920011676,0.9592610415067327,DCP1A,GO_Biological_Process_2018
endothelial cell migration (GO:0043542),1/35,0.5107349833333886,0.5678551911679659,0,0,1.4276747920011676,0.9592610415067327,NR4A1,GO_Biological_Process_2018
negative regulation of epithelial cell migration (GO:0010633),1/35,0.5107349833333886,0.5678551911679659,0,0,1.4276747920011676,0.9592610415067327,NR2F2,GO_Biological_Process_2018
regulation of synapse assembly (GO:0051963),1/35,0.5107349833333886,0.5678551911679659,0,0,1.4276747920011676,0.9592610415067327,EIF4G1,GO_Biological_Process_2018
carboxylic acid transmembrane transport (GO:1905039),1/35,0.5107349833333886,0.5678551911679659,0,0,1.4276747920011676,0.9592610415067327,SLC38A1,GO_Biological_Process_2018
neural crest cell development (GO:0014032),1/35,0.5107349833333886,0.5678551911679659,0,0,1.4276747920011676,0.9592610415067327,SNAI2,GO_Biological_Process_2018
sulfur compound catabolic process (GO:0044273),1/35,0.5107349833333886,0.5678551911679659,0,0,1.4276747920011676,0.9592610415067327,ACAN,GO_Biological_Process_2018
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",5/236,0.5200067000954218,0.574346420035624,0,0,1.0505159001399602,0.6869466159341554,HNRNPL;DDX5;POLR2A;HNRNPD;POLR2E,GO_Biological_Process_2018
organic hydroxy compound transport (GO:0015850),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,RXRA,GO_Biological_Process_2018
regulation of smoothened signaling pathway (GO:0008589),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,CREBBP,GO_Biological_Process_2018
positive regulation of signaling (GO:0023056),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,HDAC6,GO_Biological_Process_2018
natural killer cell activation (GO:0030101),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,KLRK1,GO_Biological_Process_2018
endoderm formation (GO:0001706),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,ITGA7,GO_Biological_Process_2018
heart looping (GO:0001947),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,SRF,GO_Biological_Process_2018
regulation of blood circulation (GO:1903522),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,CACNA1H,GO_Biological_Process_2018
zymogen activation (GO:0031638),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,GRIN2A,GO_Biological_Process_2018
endosome organization (GO:0007032),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,VPS11,GO_Biological_Process_2018
regulation of cell morphogenesis involved in differentiation (GO:0010769),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,PTK2,GO_Biological_Process_2018
cardiac muscle tissue morphogenesis (GO:0055008),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,ANKRD1,GO_Biological_Process_2018
regulation of ubiquitin protein ligase activity (GO:1904666),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,CDK2,GO_Biological_Process_2018
negative regulation of blood coagulation (GO:0030195),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,PDGFA,GO_Biological_Process_2018
inner mitochondrial membrane organization (GO:0007007),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,NDUFA13,GO_Biological_Process_2018
glutamate receptor signaling pathway (GO:0007215),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,GRIN2A,GO_Biological_Process_2018
cardiac muscle tissue development (GO:0048738),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,ANKRD1,GO_Biological_Process_2018
regulation of cysteine-type endopeptidase activity (GO:2000116),1/36,0.5206354385155931,0.574346420035624,0,0,1.3868131868131868,0.9051802010556392,FYN,GO_Biological_Process_2018
